nohup: ignoring input
/root/miniconda3/lib/python3.12/site-packages/gymnasium/spaces/box.py:236: UserWarning: [33mWARN: Box low's precision lowered by casting to float32, current low.dtype=float64[0m
  gym.logger.warn(
/root/miniconda3/lib/python3.12/site-packages/gymnasium/spaces/box.py:306: UserWarning: [33mWARN: Box high's precision lowered by casting to float32, current high.dtype=float64[0m
  gym.logger.warn(
Device: cuda
Loaded V4 NN: obs_dim=8, act_dim=3, hidden=(64, 64)
High-level: obs_dim=13, act_dim=2
[ 2110] MISSED | Steps=  23 | Reward=  10.26 | Rate= 48.0% | AvgR= 106.47 | LR=6.46e-05
[ 2120] CAUGHT | Steps=  28 | Reward= 224.62 | Rate= 49.0% | AvgR= 109.01 | LR=6.43e-05
[ 2130] CAUGHT | Steps=  29 | Reward= 225.47 | Rate= 47.0% | AvgR= 103.75 | LR=6.41e-05
[ 2140] CAUGHT | Steps=  53 | Reward= 208.67 | Rate= 49.0% | AvgR= 108.43 | LR=6.38e-05
[ 2150] MISSED | Steps=   1 | Reward= -30.00 | Rate= 48.0% | AvgR= 106.23 | LR=skip
[ 2160] CAUGHT | Steps=  60 | Reward= 211.05 | Rate= 49.0% | AvgR= 107.97 | LR=6.33e-05
[ 2170] MISSED | Steps=  16 | Reward=  29.58 | Rate= 48.0% | AvgR= 105.57 | LR=6.30e-05
[ 2180] CAUGHT | Steps=  46 | Reward= 190.54 | Rate= 45.0% | AvgR=  98.54 | LR=6.27e-05
[ 2190] MISSED | Steps=   9 | Reward= -18.69 | Rate= 45.0% | AvgR=  98.49 | LR=6.24e-05
[ 2200] CAUGHT | Steps=  34 | Reward= 210.28 | Rate= 45.0% | AvgR=  97.78 | LR=6.21e-05
[ 2210] MISSED | Steps=  26 | Reward=   2.68 | Rate= 45.0% | AvgR=  96.07 | LR=6.19e-05
[ 2220] MISSED | Steps=  26 | Reward=   7.23 | Rate= 43.0% | AvgR=  91.80 | LR=6.16e-05
[ 2230] CAUGHT | Steps=  38 | Reward= 235.64 | Rate= 40.0% | AvgR=  87.04 | LR=6.13e-05
[ 2240] CAUGHT | Steps=  51 | Reward= 244.82 | Rate= 42.0% | AvgR=  91.65 | LR=6.10e-05
[ 2250] CAUGHT | Steps=  67 | Reward= 226.81 | Rate= 44.0% | AvgR=  96.69 | LR=6.07e-05
[ 2260] MISSED | Steps=   5 | Reward= -23.84 | Rate= 43.0% | AvgR=  93.74 | LR=6.04e-05
[ 2270] MISSED | Steps=  54 | Reward=  20.03 | Rate= 42.0% | AvgR=  91.33 | LR=6.01e-05
[ 2280] MISSED | Steps=  14 | Reward= -15.83 | Rate= 44.0% | AvgR=  95.90 | LR=5.98e-05
[ 2290] CAUGHT | Steps=  77 | Reward= 248.23 | Rate= 48.0% | AvgR= 104.29 | LR=5.96e-05
[ 2300] MISSED | Steps=  10 | Reward= -17.40 | Rate= 47.0% | AvgR= 102.64 | LR=5.93e-05
[ 2310] MISSED | Steps=  11 | Reward=   8.84 | Rate= 43.0% | AvgR=  96.80 | LR=5.90e-05
[ 2320] CAUGHT | Steps=  25 | Reward= 239.88 | Rate= 46.0% | AvgR= 104.19 | LR=5.87e-05
[ 2330] CAUGHT | Steps=  49 | Reward= 232.07 | Rate= 48.0% | AvgR= 107.75 | LR=5.84e-05
[ 2340] MISSED | Steps=   2 | Reward= -28.44 | Rate= 46.0% | AvgR= 101.97 | LR=5.81e-05
[ 2350] CAUGHT | Steps=  52 | Reward= 206.95 | Rate= 44.0% | AvgR=  97.13 | LR=5.78e-05
[ 2360] MISSED | Steps=  47 | Reward=  43.10 | Rate= 40.0% | AvgR=  89.27 | LR=5.75e-05
[ 2370] CAUGHT | Steps=  64 | Reward= 219.38 | Rate= 42.0% | AvgR=  94.01 | LR=5.72e-05
[ 2380] CAUGHT | Steps=  35 | Reward= 196.87 | Rate= 42.0% | AvgR=  95.04 | LR=5.70e-05
[ 2390] CAUGHT | Steps=  29 | Reward= 209.78 | Rate= 39.0% | AvgR=  88.44 | LR=5.66e-05
[ 2400] CAUGHT | Steps=  74 | Reward= 218.32 | Rate= 39.0% | AvgR=  88.18 | LR=5.64e-05
[ 2410] MISSED | Steps=   1 | Reward= -30.00 | Rate= 42.0% | AvgR=  91.49 | LR=skip
[ 2420] CAUGHT | Steps=  39 | Reward= 210.67 | Rate= 41.0% | AvgR=  88.16 | LR=5.58e-05
[ 2430] MISSED | Steps=   1 | Reward= -30.00 | Rate= 39.0% | AvgR=  82.58 | LR=skip
[ 2440] MISSED | Steps=  35 | Reward=  17.92 | Rate= 35.0% | AvgR=  74.05 | LR=5.53e-05
[ 2450] MISSED | Steps=  29 | Reward=  30.04 | Rate= 37.0% | AvgR=  78.82 | LR=5.49e-05
[ 2460] CAUGHT | Steps=  49 | Reward= 225.58 | Rate= 39.0% | AvgR=  82.59 | LR=5.46e-05
[ 2470] MISSED | Steps=   5 | Reward= -27.05 | Rate= 38.0% | AvgR=  80.08 | LR=5.43e-05
[ 2480] CAUGHT | Steps=  86 | Reward= 234.60 | Rate= 38.0% | AvgR=  80.73 | LR=5.40e-05
[ 2490] MISSED | Steps=  38 | Reward=  13.47 | Rate= 39.0% | AvgR=  83.98 | LR=5.37e-05
[ 2500] CAUGHT | Steps=  59 | Reward= 245.04 | Rate= 42.0% | AvgR=  91.35 | LR=5.34e-05
[ 2510] CAUGHT | Steps=  59 | Reward= 196.82 | Rate= 46.0% | AvgR= 100.74 | LR=5.31e-05
[ 2520] CAUGHT | Steps=  38 | Reward= 193.98 | Rate= 45.0% | AvgR=  99.94 | LR=5.28e-05
[ 2530] CAUGHT | Steps=  19 | Reward= 220.42 | Rate= 48.0% | AvgR= 109.48 | LR=5.25e-05
[ 2540] CAUGHT | Steps=  74 | Reward= 204.85 | Rate= 50.0% | AvgR= 114.58 | LR=5.22e-05
[ 2550] MISSED | Steps=  38 | Reward=  84.81 | Rate= 48.0% | AvgR= 111.33 | LR=5.19e-05
[ 2560] CAUGHT | Steps=  31 | Reward= 199.72 | Rate= 52.0% | AvgR= 120.55 | LR=5.16e-05
[ 2570] MISSED | Steps=  27 | Reward=  17.91 | Rate= 53.0% | AvgR= 124.43 | LR=5.13e-05
[ 2580] MISSED | Steps=  25 | Reward=  -7.85 | Rate= 52.0% | AvgR= 122.26 | LR=5.10e-05
[ 2590] MISSED | Steps=   9 | Reward= -19.85 | Rate= 51.0% | AvgR= 119.37 | LR=5.07e-05
[ 2600] MISSED | Steps=   9 | Reward= -18.17 | Rate= 46.0% | AvgR= 107.51 | LR=5.03e-05
[ 2610] MISSED | Steps=  36 | Reward= -11.14 | Rate= 43.0% | AvgR= 102.38 | LR=5.00e-05
[ 2620] CAUGHT | Steps=  38 | Reward= 251.89 | Rate= 44.0% | AvgR= 104.60 | LR=4.97e-05
[ 2630] MISSED | Steps=  55 | Reward=  37.74 | Rate= 41.0% | AvgR=  96.86 | LR=4.94e-05
[ 2640] CAUGHT | Steps=  31 | Reward= 237.08 | Rate= 42.0% | AvgR=  98.93 | LR=4.91e-05
[ 2650] MISSED | Steps=   3 | Reward= -31.53 | Rate= 45.0% | AvgR= 104.13 | LR=4.88e-05
[ 2660] MISSED | Steps=  63 | Reward=  93.30 | Rate= 41.0% | AvgR=  96.47 | LR=4.85e-05
[ 2670] MISSED | Steps=  53 | Reward=  70.87 | Rate= 41.0% | AvgR=  94.72 | LR=4.82e-05
[ 2680] MISSED | Steps=  25 | Reward=  24.94 | Rate= 43.0% | AvgR=  97.85 | LR=4.79e-05
[ 2690] MISSED | Steps=  21 | Reward=  -6.80 | Rate= 41.0% | AvgR=  95.64 | LR=4.75e-05
[ 2700] MISSED | Steps=   1 | Reward= -30.00 | Rate= 43.0% | AvgR=  99.64 | LR=skip
[ 2710] MISSED | Steps=   2 | Reward= -24.63 | Rate= 46.0% | AvgR= 104.47 | LR=4.70e-05
[ 2720] CAUGHT | Steps=  47 | Reward= 245.03 | Rate= 45.0% | AvgR= 102.09 | LR=4.67e-05
[ 2730] CAUGHT | Steps=  24 | Reward= 201.74 | Rate= 47.0% | AvgR= 105.19 | LR=4.64e-05
[ 2740] CAUGHT | Steps=  42 | Reward= 205.54 | Rate= 45.0% | AvgR=  99.44 | LR=4.61e-05
[ 2750] MISSED | Steps=  12 | Reward=  -4.21 | Rate= 44.0% | AvgR=  96.82 | LR=4.58e-05
[ 2760] CAUGHT | Steps=  55 | Reward= 246.07 | Rate= 44.0% | AvgR=  96.12 | LR=4.55e-05
[ 2770] MISSED | Steps=   9 | Reward= -23.82 | Rate= 44.0% | AvgR=  96.57 | LR=4.53e-05
[ 2780] MISSED | Steps=   3 | Reward= -25.13 | Rate= 41.0% | AvgR=  89.45 | LR=4.50e-05
[ 2790] MISSED | Steps=   3 | Reward= -30.25 | Rate= 43.0% | AvgR=  91.45 | LR=4.47e-05
[ 2800] CAUGHT | Steps=  33 | Reward= 206.81 | Rate= 42.0% | AvgR=  89.24 | LR=4.44e-05
[ 2810] CAUGHT | Steps=  33 | Reward= 223.15 | Rate= 40.0% | AvgR=  84.91 | LR=4.41e-05
[ 2820] CAUGHT | Steps=  41 | Reward= 206.72 | Rate= 40.0% | AvgR=  83.85 | LR=4.38e-05
[ 2830] MISSED | Steps=   5 | Reward= -37.60 | Rate= 39.0% | AvgR=  81.62 | LR=4.35e-05
[ 2840] MISSED | Steps=  38 | Reward=  58.34 | Rate= 41.0% | AvgR=  87.62 | LR=4.32e-05
[ 2850] CAUGHT | Steps=  20 | Reward= 218.13 | Rate= 41.0% | AvgR=  87.98 | LR=4.30e-05
[ 2860] CAUGHT | Steps=  40 | Reward= 231.43 | Rate= 43.0% | AvgR=  91.12 | LR=4.27e-05
[ 2870] MISSED | Steps=   3 | Reward= -29.34 | Rate= 39.0% | AvgR=  83.99 | LR=4.24e-05
[ 2880] MISSED | Steps=  22 | Reward= -31.69 | Rate= 42.0% | AvgR=  91.03 | LR=4.21e-05
[ 2890] MISSED | Steps=  23 | Reward= -27.84 | Rate= 41.0% | AvgR=  88.80 | LR=4.18e-05
[ 2900] CAUGHT | Steps=  56 | Reward= 239.01 | Rate= 41.0% | AvgR=  90.26 | LR=4.15e-05
[ 2910] MISSED | Steps=  44 | Reward=  39.92 | Rate= 39.0% | AvgR=  86.95 | LR=4.12e-05
[ 2920] MISSED | Steps=   1 | Reward= -30.00 | Rate= 39.0% | AvgR=  86.55 | LR=skip
[ 2930] CAUGHT | Steps=  42 | Reward= 230.62 | Rate= 41.0% | AvgR=  93.57 | LR=4.07e-05
[ 2940] CAUGHT | Steps=  45 | Reward= 205.18 | Rate= 43.0% | AvgR=  96.73 | LR=4.04e-05
[ 2950] CAUGHT | Steps=  40 | Reward= 231.23 | Rate= 42.0% | AvgR=  94.46 | LR=4.01e-05
[ 2960] MISSED | Steps=  34 | Reward=  16.95 | Rate= 40.0% | AvgR=  90.82 | LR=3.99e-05
[ 2970] MISSED | Steps=  34 | Reward=   9.36 | Rate= 42.0% | AvgR=  92.58 | LR=3.96e-05
[ 2980] MISSED | Steps=  74 | Reward=  41.49 | Rate= 38.0% | AvgR=  83.85 | LR=3.93e-05
[ 2990] MISSED | Steps=  10 | Reward= -23.31 | Rate= 38.0% | AvgR=  83.27 | LR=3.90e-05
[ 3000] MISSED | Steps=  52 | Reward=  67.91 | Rate= 36.0% | AvgR=  78.86 | LR=3.87e-05
[ 3010] MISSED | Steps=  28 | Reward=  39.56 | Rate= 39.0% | AvgR=  86.81 | LR=3.84e-05
[ 3020] MISSED | Steps=   3 | Reward= -19.54 | Rate= 39.0% | AvgR=  86.83 | LR=3.81e-05
[ 3030] MISSED | Steps=  26 | Reward=  11.74 | Rate= 36.0% | AvgR=  78.13 | LR=3.78e-05
[ 3040] CAUGHT | Steps=  41 | Reward= 197.46 | Rate= 35.0% | AvgR=  75.90 | LR=3.76e-05
[ 3050] MISSED | Steps=  25 | Reward=  51.16 | Rate= 35.0% | AvgR=  77.31 | LR=3.73e-05
[ 3060] CAUGHT | Steps=  45 | Reward= 221.68 | Rate= 34.0% | AvgR=  74.78 | LR=3.70e-05
[ 3070] CAUGHT | Steps=  34 | Reward= 222.25 | Rate= 38.0% | AvgR=  85.39 | LR=3.67e-05
[ 3080] MISSED | Steps=  16 | Reward=  20.79 | Rate= 40.0% | AvgR=  90.03 | LR=3.64e-05
[ 3090] MISSED | Steps=   2 | Reward= -27.67 | Rate= 43.0% | AvgR=  97.11 | LR=3.61e-05
[ 3100] MISSED | Steps=  26 | Reward=  25.62 | Rate= 47.0% | AvgR= 104.97 | LR=3.58e-05
[ 3110] MISSED | Steps=  21 | Reward=  16.31 | Rate= 46.0% | AvgR= 101.09 | LR=3.55e-05
[ 3120] MISSED | Steps=   1 | Reward= -30.00 | Rate= 44.0% | AvgR=  96.37 | LR=skip
[ 3130] MISSED | Steps=   3 | Reward= -29.91 | Rate= 47.0% | AvgR= 103.73 | LR=3.50e-05
[ 3140] MISSED | Steps=   1 | Reward= -30.00 | Rate= 48.0% | AvgR= 107.09 | LR=skip
[ 3150] CAUGHT | Steps=  58 | Reward= 211.80 | Rate= 47.0% | AvgR= 103.74 | LR=3.44e-05
[ 3160] MISSED | Steps=   3 | Reward= -21.85 | Rate= 47.0% | AvgR= 104.29 | LR=3.41e-05
[ 3170] CAUGHT | Steps=  39 | Reward= 199.60 | Rate= 45.0% | AvgR=  98.75 | LR=3.38e-05
[ 3180] MISSED | Steps=   8 | Reward= -19.46 | Rate= 46.0% | AvgR= 100.55 | LR=3.36e-05
[ 3190] MISSED | Steps=  26 | Reward= -21.04 | Rate= 44.0% | AvgR=  96.58 | LR=3.33e-05
[ 3200] MISSED | Steps=  11 | Reward=  -7.69 | Rate= 44.0% | AvgR=  95.98 | LR=3.30e-05
[ 3210] MISSED | Steps=   6 | Reward= -22.23 | Rate= 46.0% | AvgR=  99.27 | LR=3.27e-05
[ 3220] CAUGHT | Steps=  19 | Reward= 212.15 | Rate= 49.0% | AvgR= 106.16 | LR=3.24e-05
[ 3230] MISSED | Steps=  35 | Reward=  47.92 | Rate= 46.0% | AvgR=  98.44 | LR=3.21e-05
[ 3240] CAUGHT | Steps=  33 | Reward= 208.24 | Rate= 46.0% | AvgR=  96.91 | LR=3.18e-05
[ 3250] MISSED | Steps=  42 | Reward=  47.63 | Rate= 48.0% | AvgR= 101.60 | LR=3.16e-05
[ 3260] CAUGHT | Steps=  56 | Reward= 225.35 | Rate= 49.0% | AvgR= 104.43 | LR=3.13e-05
[ 3270] CAUGHT | Steps=  71 | Reward= 209.04 | Rate= 50.0% | AvgR= 105.85 | LR=3.10e-05
[ 3280] CAUGHT | Steps=  66 | Reward= 234.04 | Rate= 48.0% | AvgR= 102.33 | LR=3.07e-05
[ 3290] MISSED | Steps=  11 | Reward= -16.55 | Rate= 46.0% | AvgR=  99.38 | LR=3.04e-05
[ 3300] MISSED | Steps=   9 | Reward=  -8.71 | Rate= 43.0% | AvgR=  92.94 | LR=3.02e-05
[ 3310] CAUGHT | Steps=  31 | Reward= 241.36 | Rate= 41.0% | AvgR=  89.73 | LR=2.99e-05
[ 3320] MISSED | Steps=  12 | Reward=   0.72 | Rate= 41.0% | AvgR=  90.13 | LR=2.96e-05
[ 3330] MISSED | Steps=  15 | Reward=   2.76 | Rate= 41.0% | AvgR=  90.35 | LR=2.93e-05
[ 3340] MISSED | Steps=  19 | Reward= -17.42 | Rate= 38.0% | AvgR=  84.71 | LR=2.91e-05
[ 3350] MISSED | Steps=   8 | Reward=  -7.37 | Rate= 37.0% | AvgR=  82.44 | LR=2.89e-05
[ 3360] MISSED | Steps=  40 | Reward=  13.61 | Rate= 38.0% | AvgR=  83.80 | LR=2.86e-05
[ 3370] CAUGHT | Steps=  21 | Reward= 227.92 | Rate= 36.0% | AvgR=  79.56 | LR=2.83e-05
[ 3380] MISSED | Steps=   3 | Reward= -22.44 | Rate= 36.0% | AvgR=  81.07 | LR=2.80e-05
[ 3390] MISSED | Steps=  66 | Reward=  51.81 | Rate= 37.0% | AvgR=  84.41 | LR=2.78e-05
[ 3400] CAUGHT | Steps=  52 | Reward= 215.11 | Rate= 39.0% | AvgR=  88.97 | LR=2.75e-05
[ 3410] MISSED | Steps=   1 | Reward= -30.00 | Rate= 35.0% | AvgR=  79.65 | LR=skip
[ 3420] CAUGHT | Steps=  48 | Reward= 250.37 | Rate= 33.0% | AvgR=  76.41 | LR=2.70e-05
[ 3430] CAUGHT | Steps=  58 | Reward= 224.29 | Rate= 35.0% | AvgR=  80.88 | LR=2.67e-05
[ 3440] MISSED | Steps=  24 | Reward= -34.90 | Rate= 37.0% | AvgR=  86.91 | LR=2.64e-05
[ 3450] CAUGHT | Steps=  66 | Reward= 210.83 | Rate= 38.0% | AvgR=  90.22 | LR=2.62e-05
[ 3460] MISSED | Steps=  10 | Reward= -32.12 | Rate= 34.0% | AvgR=  82.78 | LR=2.59e-05
[ 3470] CAUGHT | Steps=  57 | Reward= 236.99 | Rate= 36.0% | AvgR=  88.78 | LR=2.56e-05
[ 3480] MISSED | Steps=  22 | Reward=   1.05 | Rate= 38.0% | AvgR=  90.70 | LR=2.54e-05
[ 3490] CAUGHT | Steps=  46 | Reward= 234.53 | Rate= 39.0% | AvgR=  90.65 | LR=2.51e-05
[ 3500] CAUGHT | Steps=  59 | Reward= 212.95 | Rate= 39.0% | AvgR=  91.23 | LR=2.48e-05
[ 3510] CAUGHT | Steps=  33 | Reward= 222.05 | Rate= 41.0% | AvgR=  95.52 | LR=2.46e-05
[ 3520] CAUGHT | Steps=  52 | Reward= 232.13 | Rate= 43.0% | AvgR=  98.87 | LR=2.44e-05
[ 3530] MISSED | Steps=   1 | Reward= -30.00 | Rate= 40.0% | AvgR=  91.60 | LR=skip
[ 3540] MISSED | Steps=   1 | Reward= -30.00 | Rate= 38.0% | AvgR=  85.67 | LR=skip
[ 3550] MISSED | Steps=  14 | Reward=   0.37 | Rate= 39.0% | AvgR=  87.26 | LR=2.36e-05
[ 3560] MISSED | Steps=   3 | Reward= -38.40 | Rate= 43.0% | AvgR=  94.49 | LR=2.34e-05
[ 3570] MISSED | Steps=   1 | Reward= -30.00 | Rate= 40.0% | AvgR=  87.13 | LR=skip
[ 3580] MISSED | Steps=   4 | Reward= -19.44 | Rate= 38.0% | AvgR=  83.04 | LR=2.29e-05
[ 3590] MISSED | Steps=  27 | Reward=  35.01 | Rate= 40.0% | AvgR=  88.46 | LR=2.26e-05
[ 3600] MISSED | Steps=   7 | Reward= -24.28 | Rate= 40.0% | AvgR=  88.32 | LR=2.24e-05
[ 3610] MISSED | Steps=  50 | Reward=  75.13 | Rate= 39.0% | AvgR=  88.50 | LR=2.21e-05
[ 3620] CAUGHT | Steps=  51 | Reward= 217.86 | Rate= 38.0% | AvgR=  86.74 | LR=2.19e-05
[ 3630] MISSED | Steps=  11 | Reward=  -7.41 | Rate= 43.0% | AvgR=  98.65 | LR=2.16e-05
[ 3640] CAUGHT | Steps=  42 | Reward= 237.89 | Rate= 46.0% | AvgR= 105.84 | LR=2.14e-05
[ 3650] MISSED | Steps=   5 | Reward= -26.96 | Rate= 45.0% | AvgR= 102.47 | LR=2.11e-05
[ 3660] CAUGHT | Steps=  62 | Reward= 236.65 | Rate= 45.0% | AvgR= 103.50 | LR=2.09e-05
[ 3670] CAUGHT | Steps=  39 | Reward= 224.44 | Rate= 48.0% | AvgR= 111.16 | LR=2.06e-05
[ 3680] CAUGHT | Steps=  32 | Reward= 212.08 | Rate= 50.0% | AvgR= 115.89 | LR=2.04e-05
[ 3690] MISSED | Steps=  39 | Reward=  16.58 | Rate= 48.0% | AvgR= 110.37 | LR=2.01e-05
[ 3700] CAUGHT | Steps=  43 | Reward= 249.87 | Rate= 47.0% | AvgR= 108.56 | LR=1.99e-05
[ 3710] CAUGHT | Steps=  31 | Reward= 210.42 | Rate= 49.0% | AvgR= 111.78 | LR=1.96e-05
[ 3720] MISSED | Steps=   7 | Reward= -12.50 | Rate= 46.0% | AvgR= 103.91 | LR=1.94e-05
[ 3730] CAUGHT | Steps=  98 | Reward= 211.42 | Rate= 43.0% | AvgR=  96.40 | LR=1.92e-05
[ 3740] MISSED | Steps=   2 | Reward= -24.92 | Rate= 41.0% | AvgR=  91.98 | LR=1.89e-05
[ 3750] MISSED | Steps=   6 | Reward=  -9.77 | Rate= 41.0% | AvgR=  92.71 | LR=1.87e-05
[ 3760] MISSED | Steps=  15 | Reward=  -3.20 | Rate= 38.0% | AvgR=  85.47 | LR=1.84e-05
[ 3770] CAUGHT | Steps=  50 | Reward= 215.81 | Rate= 38.0% | AvgR=  84.26 | LR=1.82e-05
[ 3780] CAUGHT | Steps=  66 | Reward= 211.23 | Rate= 41.0% | AvgR=  91.41 | LR=1.80e-05
[ 3790] MISSED | Steps=   6 | Reward= -13.75 | Rate= 42.0% | AvgR=  93.81 | LR=1.77e-05
[ 3800] MISSED | Steps=   1 | Reward= -30.00 | Rate= 40.0% | AvgR=  88.59 | LR=skip
[ 3810] MISSED | Steps=  56 | Reward=  46.26 | Rate= 38.0% | AvgR=  84.31 | LR=1.74e-05
[ 3820] MISSED | Steps=  34 | Reward=  40.31 | Rate= 41.0% | AvgR=  91.37 | LR=1.72e-05
[ 3830] MISSED | Steps=  49 | Reward=  62.23 | Rate= 42.0% | AvgR=  94.33 | LR=1.69e-05
[ 3840] MISSED | Steps=  56 | Reward=  35.52 | Rate= 42.0% | AvgR=  92.33 | LR=1.67e-05
[ 3850] CAUGHT | Steps=  33 | Reward= 243.03 | Rate= 42.0% | AvgR=  92.42 | LR=1.65e-05
[ 3860] MISSED | Steps=   1 | Reward= -30.00 | Rate= 44.0% | AvgR=  96.23 | LR=skip
[ 3870] CAUGHT | Steps=  70 | Reward= 232.74 | Rate= 42.0% | AvgR=  91.03 | LR=1.61e-05
[ 3880] MISSED | Steps=  49 | Reward=  74.02 | Rate= 38.0% | AvgR=  81.82 | LR=1.59e-05
[ 3890] CAUGHT | Steps=  41 | Reward= 234.32 | Rate= 38.0% | AvgR=  81.13 | LR=1.57e-05
[ 3900] MISSED | Steps=  13 | Reward=  -1.46 | Rate= 40.0% | AvgR=  85.81 | LR=1.55e-05
[ 3910] CAUGHT | Steps=  54 | Reward= 227.64 | Rate= 41.0% | AvgR=  86.61 | LR=1.53e-05
[ 3920] MISSED | Steps=   8 | Reward= -20.79 | Rate= 40.0% | AvgR=  85.96 | LR=1.51e-05
[ 3930] MISSED | Steps=  35 | Reward=  -4.38 | Rate= 42.0% | AvgR=  90.60 | LR=1.49e-05
[ 3940] CAUGHT | Steps=  43 | Reward= 197.58 | Rate= 44.0% | AvgR=  95.58 | LR=1.47e-05
[ 3950] MISSED | Steps=   9 | Reward= -12.94 | Rate= 44.0% | AvgR=  96.11 | LR=1.45e-05
[ 3960] MISSED | Steps=  11 | Reward=  -2.06 | Rate= 45.0% | AvgR=  97.22 | LR=1.43e-05
[ 3970] MISSED | Steps=   4 | Reward= -22.80 | Rate= 44.0% | AvgR=  95.72 | LR=1.41e-05
[ 3980] MISSED | Steps=  36 | Reward=   3.73 | Rate= 43.0% | AvgR=  93.37 | LR=1.40e-05
[ 3990] MISSED | Steps=   8 | Reward= -26.59 | Rate= 42.0% | AvgR=  91.13 | LR=1.37e-05
[ 4000] MISSED | Steps=  66 | Reward=  71.26 | Rate= 43.0% | AvgR=  94.46 | LR=1.35e-05
[ 4010] MISSED | Steps=  33 | Reward= -14.62 | Rate= 44.0% | AvgR=  97.47 | LR=1.33e-05
[ 4020] CAUGHT | Steps=  74 | Reward= 216.86 | Rate= 43.0% | AvgR=  94.56 | LR=1.31e-05
[ 4030] CAUGHT | Steps=  76 | Reward= 228.42 | Rate= 44.0% | AvgR=  97.09 | LR=1.29e-05
[ 4040] MISSED | Steps=  26 | Reward=  36.97 | Rate= 46.0% | AvgR= 102.66 | LR=1.27e-05
[ 4050] MISSED | Steps=   7 | Reward=   1.15 | Rate= 44.0% | AvgR=  97.74 | LR=1.25e-05
[ 4060] CAUGHT | Steps=  36 | Reward= 212.18 | Rate= 46.0% | AvgR= 105.02 | LR=1.23e-05
[ 4070] MISSED | Steps=  26 | Reward= -10.77 | Rate= 46.0% | AvgR= 105.23 | LR=1.21e-05
[ 4080] MISSED | Steps=   3 | Reward= -32.97 | Rate= 47.0% | AvgR= 106.37 | LR=1.19e-05
[ 4090] CAUGHT | Steps=  40 | Reward= 244.27 | Rate= 48.0% | AvgR= 109.08 | LR=1.18e-05
[ 4100] CAUGHT | Steps=  64 | Reward= 211.96 | Rate= 49.0% | AvgR= 110.26 | LR=1.16e-05
[ 4110] CAUGHT | Steps=  49 | Reward= 229.57 | Rate= 52.0% | AvgR= 117.17 | LR=1.14e-05
[ 4120] MISSED | Steps=  21 | Reward=  29.54 | Rate= 53.0% | AvgR= 119.90 | LR=1.12e-05
[ 4130] MISSED | Steps=  11 | Reward=  -1.49 | Rate= 50.0% | AvgR= 112.37 | LR=1.10e-05
[ 4140] MISSED | Steps=   1 | Reward= -30.00 | Rate= 46.0% | AvgR= 103.53 | LR=skip
[ 4150] MISSED | Steps=  39 | Reward=  32.75 | Rate= 48.0% | AvgR= 108.46 | LR=1.07e-05
[ 4160] MISSED | Steps=   4 | Reward= -28.05 | Rate= 43.0% | AvgR=  95.67 | LR=1.06e-05
[ 4170] MISSED | Steps=  16 | Reward=  10.75 | Rate= 43.0% | AvgR=  94.98 | LR=1.04e-05
[ 4180] MISSED | Steps=   5 | Reward= -23.90 | Rate= 43.0% | AvgR=  96.04 | LR=1.02e-05
[ 4190] CAUGHT | Steps=  54 | Reward= 223.21 | Rate= 44.0% | AvgR=  98.74 | LR=1.01e-05
[ 4200] MISSED | Steps=   1 | Reward= -30.00 | Rate= 41.0% | AvgR=  92.43 | LR=skip
[ 4210] MISSED | Steps=  13 | Reward=  -7.13 | Rate= 36.0% | AvgR=  79.91 | LR=9.74e-06
[ 4220] MISSED | Steps=  35 | Reward=  -6.89 | Rate= 38.0% | AvgR=  82.57 | LR=9.58e-06
[ 4230] MISSED | Steps=   1 | Reward= -30.00 | Rate= 36.0% | AvgR=  77.39 | LR=skip
[ 4240] CAUGHT | Steps=  18 | Reward= 208.23 | Rate= 36.0% | AvgR=  76.91 | LR=9.25e-06
[ 4250] CAUGHT | Steps=  40 | Reward= 198.09 | Rate= 33.0% | AvgR=  68.90 | LR=9.08e-06
[ 4260] MISSED | Steps=   1 | Reward= -30.00 | Rate= 34.0% | AvgR=  70.78 | LR=skip
[ 4270] MISSED | Steps=   3 | Reward= -30.53 | Rate= 34.0% | AvgR=  71.80 | LR=8.76e-06
[ 4280] MISSED | Steps=  28 | Reward=   1.25 | Rate= 31.0% | AvgR=  65.54 | LR=8.59e-06
[ 4290] MISSED | Steps=  35 | Reward=  10.35 | Rate= 27.0% | AvgR=  56.49 | LR=8.42e-06
[ 4300] MISSED | Steps=   6 | Reward= -16.19 | Rate= 27.0% | AvgR=  56.46 | LR=8.26e-06
[ 4310] MISSED | Steps=  12 | Reward= -21.96 | Rate= 28.0% | AvgR=  61.79 | LR=8.10e-06
[ 4320] MISSED | Steps=  50 | Reward=  -7.48 | Rate= 25.0% | AvgR=  55.87 | LR=7.94e-06
[ 4330] MISSED | Steps=  20 | Reward= -17.91 | Rate= 27.0% | AvgR=  61.05 | LR=7.78e-06
[ 4340] CAUGHT | Steps=  48 | Reward= 198.23 | Rate= 26.0% | AvgR=  59.90 | LR=7.63e-06
[ 4350] CAUGHT | Steps=  59 | Reward= 215.47 | Rate= 30.0% | AvgR=  69.70 | LR=7.47e-06
[ 4360] CAUGHT | Steps=  36 | Reward= 202.12 | Rate= 33.0% | AvgR=  78.15 | LR=7.32e-06
