update,steps,train_mean_reward,train_loss,train_success_rate,eval_mean_reward,eval_success_rate
1,4096,0.10386229746093645,27.966101706027985,0.0,nan,nan
2,8192,0.13402841872810464,233.83768624067307,1.0,239.47578598209444,0.2
3,12288,0.19579519015733204,92.01516836881638,1.0,137.09654879675844,0.2
4,16384,0.10965336972182071,199.09098595380783,1.0,190.2791097465944,0.1
5,20480,0.19138730828318576,228.48521041870117,1.0,207.75024510960134,0.0
6,24576,0.13684540203883133,199.5166921019554,1.0,207.75024510960134,0.0
7,28672,0.14745107926778928,34.81743311882019,1.0,202.73696203761975,0.1
8,32768,0.08416007774996408,31.61419528722763,1.0,205.50533234445024,0.2
9,36864,0.1455505779549776,166.41707798838615,1.0,204.6917574746803,0.0
10,40960,0.11389742889032436,19.44050045311451,1.0,292.6663852982883,0.3
11,45056,0.14166509649472936,7.866674127057195,1.0,124.38147802345422,0.2
12,49152,0.10773988676864447,4.895485997200012,1.0,124.38147802345422,0.2
13,53248,0.08893901003501982,6.276545032858849,1.0,210.14073677452234,0.5
14,57344,0.1331150655388148,9.706521026790142,1.0,248.5954736802859,0.1
15,61440,0.21783190827045001,146.3600728213787,1.0,285.8900786382616,0.0
16,65536,0.23286498050848764,2.5607068594545126,1.0,349.90708355998925,0.0
17,69632,0.22483094474206514,222.10863688588142,1.0,349.90708355998925,0.0
18,73728,0.212178325718327,1.2403311096131802,1.0,342.23179343604346,0.1
19,77824,0.29911573243211986,1.1934652104973793,1.0,416.77026241129244,0.0
20,81920,0.25265733090999287,105.78523001819849,1.0,327.06584595806106,0.1
21,86016,0.2560002642950556,6.887679308652878,1.0,359.53595379091104,0.0
22,90112,0.331030282811242,391.9729654788971,1.0,364.35664663220325,0.0
23,94208,0.2475432301253324,3.608006963506341,1.0,364.35664663220325,0.0
24,98304,0.24251172302359258,13.909396141767502,1.0,349.1711194452711,0.2
25,102400,0.24439841484155145,10.232925273478031,1.0,296.15930036856525,0.2
26,106496,0.25271555214490893,10.95327328890562,1.0,326.55681475753124,0.1
27,110592,0.31208350529782614,113.20549088716507,1.0,347.5007508692823,0.0
28,114688,0.27402551638031203,110.23510727286339,1.0,347.5007508692823,0.0
29,118784,0.2367484232979783,4.912255231291056,1.0,271.2306374874786,0.4
30,122880,0.26687001135361166,-0.8536547869443893,1.0,298.61659126586443,0.2
