update,steps,train_mean_reward,train_loss,train_success_rate,eval_mean_reward,eval_success_rate
1,4096,-2.007844984412703,9092.02066040039,0.0,,
2,8192,-1.8590169114626813,7627.995796203613,0.0,-7769.06866183805,0.0
3,12288,-2.2155898605378916,10133.488494873047,0.0,-7822.105902667095,0.0
4,16384,-1.6965791931112855,5681.073181152344,0.0,-8035.613928950877,0.0
5,20480,-2.0572439204117603,7558.098106384277,0.0,-9019.843157088533,0.0
6,24576,-1.657983129532577,4170.1957931518555,0.0,-9019.843157088533,0.0
7,28672,-2.276079971203984,7079.804458618164,0.0,-7751.559420734692,0.0
8,32768,-2.2996778775855606,6639.419933319092,0.0,-8535.108262184973,0.0
9,36864,-2.070516219720832,4340.412113189697,0.0,-8957.783438053648,0.0
10,40960,-2.0652781289762423,2716.8810606002808,0.0,-9545.401837461604,0.0
11,45056,-1.671474747503009,1313.051658153534,0.0,-7454.712259274644,0.0
12,49152,-1.900363611618988,1057.4675714969635,0.0,-7454.712259274644,0.0
13,53248,-2.1964028627459244,1174.5473642349243,0.0,-8534.428941595588,0.0
14,57344,-2.2630190721107337,1498.9073371887207,0.0,-9038.981615412442,0.0
15,61440,-2.069149426688261,591.1599094867706,0.0,-9590.515621759176,0.0
16,65536,-2.0055415820835707,362.96367383003235,0.0,-9024.413619389608,0.0
17,69632,-1.9112359649655155,335.60876417160034,0.0,-9024.413619389608,0.0
18,73728,-2.416470572109974,647.9320409297943,0.0,-9137.504608713662,0.0
19,77824,-2.141496462265742,169.91569125652313,0.0,-8429.19916957665,0.0
20,81920,-2.0870814189045177,220.58426749706268,0.0,-10684.636756979817,0.0
21,86016,-2.175299972675757,245.80677914619446,0.0,-8949.000871232545,0.0
22,90112,-2.150515879642305,184.32537925243378,0.0,-6678.318842781587,0.0
23,94208,-2.124920462733184,160.11221075057983,0.0,-6678.318842781587,0.0
24,98304,-2.3531735499792372,199.31576466560364,0.0,-7356.499829581635,0.0
25,102400,-1.7038943205034425,134.67870688438416,0.0,-9262.620821963015,0.0
26,106496,-2.0598058957565555,242.182550907135,0.0,-8801.414677688561,0.0
27,110592,-2.018762504329003,220.44853973388672,0.0,-8650.446190524646,0.0
28,114688,-2.5266264201156576,185.10664308071136,0.0,-8650.446190524646,0.0
29,118784,-2.2497051708047637,330.54275488853455,0.0,-8243.958308848896,0.0
30,122880,-1.8893208421265868,219.31478643417358,0.0,-8288.273772789831,0.0
31,126976,-1.9191719844867674,179.31915378570557,0.0,-8259.431216160388,0.0
32,131072,-2.1138556649397335,160.79039061069489,0.0,-8725.06918384466,0.0
33,135168,-2.185205298136494,223.10705983638763,0.0,-8388.373226779118,0.0
34,139264,-1.9467371786191778,128.09547472000122,0.0,-8388.373226779118,0.0
35,143360,-2.2195700483846714,165.27448987960815,0.0,-7906.949025255696,0.0
36,147456,-2.3793757988562474,132.0544331073761,0.0,-8422.167748159847,0.0
37,151552,-2.196273286655678,95.08714288473129,0.0,-8613.89772878477,0.0
38,155648,-2.4269114926030366,130.66218090057373,0.0,-8815.055570121054,0.0
39,159744,-1.9536354830147118,101.77022349834442,0.0,-8815.055570121054,0.0
40,163840,-2.0202135393193714,179.51099801063538,0.0,-8397.39299084745,0.0
41,167936,-2.1944739724526023,80.05260533094406,0.0,-8318.365998797643,0.0
42,172032,-2.1317292984165634,76.36086720228195,0.0,-8744.901969188639,0.0
43,176128,-2.585325377946913,70.73083585500717,0.0,-9149.638917403903,0.0
44,180224,-2.181894778498349,78.11277878284454,0.0,-8317.169608513117,0.0
45,184320,-2.1002372437421672,128.917422413826,0.0,-8317.169608513117,0.0
46,188416,-2.0361482124698744,60.294696509838104,0.0,-8735.854284119494,0.0
47,192512,-2.5084124619639008,77.63648575544357,0.0,-8026.729443418088,0.0
48,196608,-2.5946106863403244,86.60270005464554,0.0,-7873.404823817766,0.0
49,200704,-2.4767231575460187,61.120902478694916,0.0,-8528.95572608199,0.0
50,204800,-2.2634942817361066,40.674040764570236,0.0,-8528.95572608199,0.0
51,208896,-2.3480237084499684,38.47207364439964,0.0,-8588.236176814997,0.0
52,212992,-2.323976199169361,70.62454783916473,0.0,-8073.375230823212,0.0
53,217088,-1.827119577662031,68.35302400588989,0.0,-7686.486313263656,0.0
54,221184,-2.2548174569112236,56.53905129432678,0.0,-7798.049593115257,0.0
55,225280,-2.2558338488699023,68.47562593221664,0.0,-8740.010505126458,0.0
56,229376,-2.1201116491535723,69.84247189760208,0.0,-8740.010505126458,0.0
57,233472,-2.1365656967314415,79.77831035852432,0.0,-8435.095498861665,0.0
58,237568,-2.233455180447148,68.59048265218735,0.0,-8889.625736944265,0.0
59,241664,-2.185191648129911,52.837586760520935,0.0,-8674.080777956793,0.0
60,245760,-2.09945548567063,45.55770844221115,0.0,-8877.008873680117,0.0
61,249856,-2.200802232570627,43.16199377179146,0.0,-8877.008873680117,0.0
62,253952,-1.9502591787871046,61.444684445858,0.0,-8541.954307521268,0.0
63,258048,-2.22307006397853,62.44903349876404,0.0,-8809.361858982918,0.0
64,262144,-2.261591256856763,62.288513243198395,0.0,-8883.16669394245,0.0
