update,steps,train_mean_reward,train_loss,train_success_rate,eval_mean_reward,eval_success_rate
1,4096,-0.22234062572939295,92.13169610500336,0.0,nan,nan
2,8192,-0.20020615171733375,62.066217720508575,0.0,-213.96771493353086,0.3
3,12288,-0.15294952396401368,291.4998534023762,1.0,-221.57006420394387,0.2
4,16384,-0.1500762525986045,325.59064860641956,1.0,-144.14228830314983,0.4
5,20480,-0.19471004461003374,17.271203815937042,1.0,-187.2330350090588,0.4
6,24576,-0.11396609351424321,576.2438683509827,1.0,-187.2330350090588,0.4
7,28672,-0.07380695257696972,951.5126072764397,1.0,-66.67894325186657,0.7
8,32768,-0.15699252120794283,289.0060783624649,1.0,-8.925360332419608,0.9
9,36864,-0.11918360645557655,628.8334097266197,1.0,-1.5005942431572508,1.0
10,40960,-0.06354019204436448,1012.0262726545334,1.0,-39.53458990750256,0.9
11,45056,-0.1379387369787184,345.3246333152056,1.0,-54.55992035974964,0.9
12,49152,-0.14725222511644842,351.379367262125,1.0,-54.55992035974964,0.9
13,53248,-0.1205153096915638,623.3719021975994,1.0,-9.104383005059507,0.9
14,57344,-0.006249505757473114,1823.1102876663208,1.0,-47.36368729918407,0.8
15,61440,-0.04752132048896114,1293.0668559074402,1.0,-23.516852925708857,0.8
16,65536,-0.10352297068112931,672.1049706935883,1.0,-38.99669533929836,0.9
17,69632,-0.06814840138742115,972.973400592804,1.0,-38.99669533929836,0.9
18,73728,0.040048627467824484,2066.888138771057,1.0,51.151408042628994,1.0
19,77824,-0.022553201060274808,1337.7785148620605,1.0,85.7117053778644,1.0
20,81920,-0.04586725112159508,967.2820823192596,1.0,17.848527060807108,0.9
21,86016,-0.06130981148101204,958.211526632309,1.0,70.57583410488222,1.0
22,90112,-0.008301605360593045,1383.7105531692505,1.0,63.0625801392256,1.0
23,94208,0.011429454656683768,1709.8495211601257,1.0,63.0625801392256,1.0
24,98304,0.10000830161165636,2182.9228115081787,1.0,49.84409445912698,0.9
25,102400,-0.06726903354306368,904.8307145237923,1.0,71.6937377226075,1.0
26,106496,0.006583454044328557,1481.6100189685822,1.0,87.00470979483308,1.0
27,110592,-0.03816034608000017,1227.5037586688995,1.0,37.67209205424962,0.9
28,114688,0.006365714272166846,1323.6991214752197,1.0,37.67209205424962,0.9
29,118784,0.008251492023954171,1547.5011296272278,1.0,117.87141865394115,1.0
30,122880,0.1331455506178221,2386.8757724761963,1.0,115.61335405989038,1.0
31,126976,0.06516244210506422,1825.8322143554688,1.0,88.87451616029523,1.0
32,131072,0.055958467087835126,1732.3498830795288,1.0,118.26660384001903,1.0
33,135168,0.22324873554375813,2817.1258277893066,1.0,81.389710059254,0.9
34,139264,0.18387017486316726,2504.0610580444336,1.0,81.389710059254,0.9
35,143360,0.18910577099439166,2414.7271661758423,1.0,128.27120804736083,1.0
36,147456,0.22249014807375497,2552.6583366394043,1.0,118.96263928764274,1.0
37,151552,0.13563502116493056,2012.5012760162354,1.0,115.08090305634997,1.0
38,155648,0.22667179850134989,2442.1826934814453,1.0,14.637005546715084,0.8
39,159744,0.1411420651799439,1827.2731266021729,1.0,14.637005546715084,0.8
40,163840,0.1862352520148326,2067.9583597183228,1.0,111.83134489022677,1.0
41,167936,0.12588502341049174,1534.3333444595337,1.0,130.2511814129496,1.0
42,172032,0.17420970389008106,2015.7609386444092,1.0,117.89138663265408,1.0
43,176128,0.26486496785668034,2323.346501350403,1.0,132.6669198468023,1.0
44,180224,0.3850855792219855,3240.8244075775146,1.0,73.36057229227315,0.9
45,184320,0.22030827948785206,2072.9396018981934,1.0,73.36057229227315,0.9
46,188416,0.3985434668429861,2797.607635498047,1.0,127.60538121129989,1.0
47,192512,0.4219840912779971,3032.41304397583,1.0,137.62211833020132,1.0
48,196608,0.22312756567761965,1769.0571103096008,1.0,123.59030609525819,1.0
49,200704,0.23032766003898328,1673.101022720337,1.0,124.34936805196483,1.0
50,204800,0.3015736003953962,2089.3660945892334,1.0,124.34936805196483,1.0
51,208896,0.5212505375159864,2860.326629638672,1.0,134.32273220492178,1.0
52,212992,0.3268819153622869,1884.4024848937988,1.0,134.75223142420734,1.0
53,217088,0.3942873083030217,1955.9495182037354,1.0,140.17305301360443,1.0
54,221184,0.3078529622469425,1733.0125694274902,1.0,129.64394565758565,1.0
55,225280,0.30010912763093955,1891.086314201355,1.0,134.50451470190342,1.0
56,229376,0.47614872356605,2053.6709365844727,1.0,134.50451470190342,1.0
57,233472,0.40097537687637674,1836.2108421325684,1.0,119.02614710116757,1.0
58,237568,0.2892255686095585,1203.9962511062622,1.0,121.35497579866849,1.0
59,241664,0.3633250792717821,1511.7333030700684,1.0,127.05689313637882,1.0
60,245760,0.12492064390418528,919.185544013977,1.0,96.81509615935104,1.0
61,249856,0.2790566068404393,1405.7633152008057,1.0,96.81509615935104,1.0
62,253952,0.48768527979257437,1747.77193069458,1.0,139.50081524426474,1.0
63,258048,0.560909417030689,1900.8839540481567,1.0,140.63338585138564,1.0
64,262144,0.4308763208943857,1434.9268426895142,1.0,144.72200828125324,1.0
65,266240,0.41658139788799653,1431.0696926116943,1.0,140.77109590689673,1.0
66,270336,0.44617298336449407,1388.2166261672974,1.0,140.11782076234164,1.0
67,274432,0.4347250446324661,1362.242733001709,1.0,140.11782076234164,1.0
68,278528,0.6501369263396342,1669.417184829712,1.0,146.06310959783474,1.0
69,282624,0.6197818146017169,1385.5224590301514,1.0,147.31883149953322,1.0
70,286720,0.6300808146708053,1247.950819015503,1.0,145.0527727965936,1.0
71,290816,0.6684706545132131,1046.3099336624146,1.0,149.27108243584527,1.0
72,294912,0.6295795460772295,947.765377998352,1.0,149.27108243584527,1.0
73,299008,0.6978791996810547,878.3400430679321,1.0,149.33467437342853,1.0
74,303104,0.7409068446923937,872.7449188232422,1.0,149.26002356463954,1.0
75,307200,0.7827362004722892,816.1130952835083,1.0,150.90488815574972,1.0
76,311296,0.7890819144427347,853.1950569152832,1.0,149.56040728158436,1.0
77,315392,0.7870031962055919,960.3249454498291,1.0,154.84907341893242,1.0
78,319488,0.7768115560013709,712.798930644989,1.0,154.84907341893242,1.0
79,323584,0.8352279639201685,682.367712020874,1.0,153.00583189387194,1.0
80,327680,0.8140055980248445,715.5697183609009,1.0,154.33474947087228,1.0
81,331776,0.8238232495831745,763.7966413497925,1.0,156.7097285047118,1.0
82,335872,1.0062521078118998,787.1841020584106,1.0,152.8639007626097,1.0
83,339968,0.978253160120052,689.4069261550903,1.0,152.8639007626097,1.0
84,344064,1.0416836162286185,631.9353137016296,1.0,152.88754537881465,1.0
85,348160,0.924326746861078,571.0153675079346,1.0,151.6323779829173,1.0
86,352256,1.0061116702725683,729.5913600921631,1.0,151.12613675614813,1.0
87,356352,1.0524006937643695,675.9266500473022,1.0,153.38519592325588,1.0
88,360448,1.0597477786056104,467.0788655281067,1.0,154.13871982288586,1.0
89,364544,1.0840174029549352,560.3203024864197,1.0,154.13871982288586,1.0
90,368640,1.04933663634363,582.5472583770752,1.0,153.13947622016138,1.0
91,372736,1.0295497670500091,534.5501399040222,1.0,150.09862554463393,1.0
92,376832,0.9117254725390953,690.2772479057312,1.0,154.69064085038184,1.0
93,380928,1.0695818022553993,561.3506255149841,1.0,157.989868300308,1.0
94,385024,1.176092689133923,716.9918079376221,1.0,155.22062677644095,1.0
95,389120,1.033673752294922,597.8513951301575,1.0,155.22062677644095,1.0
96,393216,1.2376983308739498,541.1400957107544,1.0,159.81431657284966,1.0
97,397312,1.2459916342764403,501.9791522026062,1.0,158.0771115547231,1.0
98,401408,1.157497011177783,492.3424777984619,1.0,115.5114153552208,0.9
99,405504,1.1557375127729443,556.8229870796204,1.0,152.54432348419155,1.0
100,409600,1.1788405824838444,771.6870150566101,1.0,152.54432348419155,1.0
101,413696,1.0899566484483767,652.6680417060852,1.0,155.79987811104925,1.0
102,417792,1.0500048891900888,1075.3754243850708,1.0,122.69468370209725,1.0
103,421888,1.0538064389219586,742.644775390625,1.0,146.74458171833436,1.0
104,425984,1.025255764726494,971.678599357605,1.0,153.0228021562362,1.0
105,430080,1.17711647849418,942.2916269302368,1.0,112.62659954274814,0.9
106,434176,1.0656718163304135,733.2495265007019,1.0,112.62659954274814,0.9
107,438272,1.241471202650989,618.5856947898865,1.0,113.49669856321289,0.9
108,442368,1.193355833825439,786.7541275024414,1.0,113.89901294744337,0.9
109,446464,1.218001782218016,742.7168397903442,1.0,152.86365664536865,1.0
110,450560,1.3089163438313833,622.4910321235657,1.0,113.45320184985462,0.9
111,454656,1.3134672104015326,609.8758926391602,1.0,113.45320184985462,0.9
112,458752,1.1604323706036417,433.93690156936646,1.0,154.7616225715663,1.0
113,462848,1.2754062430385722,673.3622212409973,1.0,159.2673644706871,1.0
114,466944,1.1611646417819088,705.5644378662109,1.0,158.96855397030774,1.0
115,471040,1.3195015293357213,620.894748210907,1.0,155.79643242881082,1.0
116,475136,1.2544691184178145,572.4800472259521,1.0,155.87115819330444,1.0
117,479232,1.2776053632003275,787.0785913467407,1.0,155.87115819330444,1.0
118,483328,1.2900040533997517,513.5910348892212,1.0,159.38177493739335,1.0
119,487424,1.3483518211055778,545.2930221557617,1.0,157.1238113780243,1.0
120,491520,1.220349601390445,528.7338905334473,1.0,155.24052459829574,1.0
121,495616,1.5194907439175473,573.0006518363953,1.0,157.07850076885668,1.0
122,499712,1.4219414557110188,465.089702129364,1.0,157.07850076885668,1.0
123,503808,1.4041733494430413,463.8754405975342,1.0,156.7673978701312,1.0
124,507904,1.2581220546084328,524.1733441352844,1.0,156.4868239493132,1.0
125,512000,1.3341500835710978,666.1679043769836,1.0,157.04043722862687,1.0
126,516096,1.4628071069839428,535.9125485420227,1.0,156.0696252517742,1.0
127,520192,1.5133773962068242,570.5326986312866,1.0,160.03729898243932,1.0
128,524288,1.4063120764391162,565.3734064102173,1.0,160.03729898243932,1.0
129,528384,1.445764949881883,459.7130060195923,1.0,158.19291551585673,1.0
130,532480,1.5741366706267335,481.38309240341187,1.0,158.83686149167903,1.0
131,536576,1.3492331368168795,539.511323928833,1.0,116.5723862671726,0.9
132,540672,1.4010136122184171,562.7664375305176,1.0,158.24146146161183,1.0
133,544768,1.2273379703323564,774.7857208251953,1.0,158.24146146161183,1.0
134,548864,1.2421697741490123,651.9440016746521,1.0,159.41832346064558,1.0
135,552960,1.303020436175819,764.0959873199463,1.0,154.1671079435198,1.0
136,557056,1.2164575884562403,823.4193344116211,1.0,150.09737998910302,1.0
137,561152,1.2373231326094745,658.3104720115662,1.0,153.81887119956153,1.0
138,565248,1.3356305498882242,739.405170917511,1.0,160.46328850599016,1.0
139,569344,1.3670532967216142,598.1536283493042,1.0,160.46328850599016,1.0
140,573440,1.401129975706398,795.6433210372925,1.0,161.29015577736942,1.0
141,577536,1.4385135028660518,623.3147721290588,1.0,156.76168160327816,1.0
142,581632,1.6010611609778604,507.23122930526733,1.0,156.30384747235615,1.0
143,585728,1.4086847232450976,555.7323389053345,1.0,156.8293702168304,1.0
144,589824,1.2221589839681481,663.275393486023,1.0,156.8293702168304,1.0
145,593920,1.0821216363831558,677.0495672225952,1.0,158.5797373015075,1.0
146,598016,1.1846558801072737,680.2618412971497,1.0,153.71432816572306,1.0
147,602112,1.1913421184324107,501.43020391464233,1.0,156.6495496127513,1.0
148,606208,1.1778535849747962,718.3821563720703,1.0,158.1411538128915,1.0
149,610304,1.2078934064556501,803.8677196502686,1.0,154.5366990027714,1.0
150,614400,1.10043032010262,747.7733116149902,1.0,154.5366990027714,1.0
151,618496,1.2267402467979498,811.7430047988892,1.0,157.43597488916762,1.0
152,622592,1.2272903015919958,782.0270738601685,1.0,151.29971709830966,1.0
153,626688,1.1987090379879706,745.8286147117615,1.0,154.75577037036453,1.0
154,630784,1.3901336806420164,676.8566479682922,1.0,159.52308471465932,1.0
155,634880,1.3459620182281777,655.9159874916077,1.0,159.52308471465932,1.0
156,638976,1.241777212596328,616.5780401229858,1.0,153.90694424847544,1.0
157,643072,1.198184511381593,652.7650241851807,1.0,152.60810714509472,1.0
158,647168,1.3989159021710478,515.7759795188904,1.0,157.8596667849419,1.0
159,651264,1.2942859965712799,425.4870800971985,1.0,155.40108478542544,1.0
160,655360,1.2451809863638796,449.99373149871826,1.0,155.04401752492146,1.0
