update,steps,train_mean_reward,train_loss,train_success_rate,eval_mean_reward,eval_success_rate
1,4096,-2.0546347797125506,9521.872573852539,0.0,,
2,8192,-1.9085162560648368,8016.716232299805,0.0,-7988.903012605346,0.0
3,12288,-2.2725835692853926,10680.60661315918,0.0,-8036.500917546202,0.0
4,16384,-1.7988811707937926,6370.3549880981445,0.0,-8260.15877598784,0.0
5,20480,-2.1545251774469385,8449.729667663574,0.0,-9244.565325796393,0.0
6,24576,-1.6913954094510664,4383.159290313721,0.0,-9244.565325796393,0.0
7,28672,-2.3977089887776883,8333.97974395752,0.0,-8046.909617799732,0.0
8,32768,-2.359347313169662,7012.523155212402,0.0,-8970.115409829352,0.0
9,36864,-2.123828314528022,4629.498123168945,0.0,-9130.036161385875,0.0
10,40960,-2.1064901992022786,2941.1100101470947,0.0,-9794.02988981948,0.0
11,45056,-1.7328063222610486,1486.1883568763733,0.0,-7653.566032229204,0.0
12,49152,-2.0821562756227703,1542.8054809570312,0.0,-7653.566032229204,0.0
13,53248,-2.2473714685922275,1021.252204656601,0.0,-8580.27984150339,0.0
14,57344,-2.333892366117414,1448.8701922893524,0.0,-9223.992873076899,0.0
15,61440,-2.12183935654377,589.5937645435333,0.0,-9865.37063834651,0.0
16,65536,-2.0024021194560886,246.17811608314514,0.0,-9375.577908688534,0.0
17,69632,-1.9598128756826019,307.2581113576889,0.0,-9375.577908688534,0.0
18,73728,-2.4755481183291916,627.0553333759308,0.0,-9651.213999794141,0.0
19,77824,-2.185667566844667,202.18374872207642,0.0,-9056.402109934188,0.0
20,81920,-2.205736306682473,206.10017085075378,0.0,-11044.721064385101,0.0
21,86016,-2.2790780516303824,285.28630208969116,0.0,-9361.288344360999,0.0
22,90112,-2.2125131204448163,217.11664295196533,0.0,-7426.766756749954,0.0
23,94208,-2.1995883273125427,154.77597570419312,0.0,-7426.766756749954,0.0
24,98304,-2.3184942602734444,145.85714721679688,0.0,-8175.305803388988,0.0
25,102400,-1.771616258368016,130.83623623847961,0.0,-9388.678708368187,0.0
26,106496,-1.9252575355613968,239.34184670448303,0.0,-9068.57720825126,0.0
27,110592,-2.0259256363156988,227.9752287864685,0.0,-8200.966288540261,0.0
28,114688,-2.6185230456933732,170.95803582668304,0.0,-8200.966288540261,0.0
29,118784,-2.252740275713971,183.8090353012085,0.0,-8859.969414421523,0.0
30,122880,-1.9074279004407513,202.99936175346375,0.0,-8103.037449513012,0.0
31,126976,-1.9435421625981588,119.21952748298645,0.0,-8632.269857882971,0.0
32,131072,-2.140011563155541,138.49991989135742,0.0,-8574.270144254158,0.0
33,135168,-2.2273925949484132,270.6538841724396,0.0,-8603.252669634257,0.0
34,139264,-2.163204730818988,96.07863461971283,0.0,-8603.252669634257,0.0
35,143360,-2.3393859852527488,119.34910798072815,0.0,-8432.186362938608,0.0
36,147456,-2.493316600819576,70.08386677503586,0.0,-8829.03648340153,0.0
37,151552,-2.267977665458722,96.07105988264084,0.0,-9161.306752455977,0.0
38,155648,-2.5218868863389607,88.8915821313858,0.0,-8996.725494755057,0.0
39,159744,-1.9617859777291715,126.27915811538696,0.0,-8996.725494755057,0.0
40,163840,-2.166631220088341,135.8054314851761,0.0,-8750.860097378889,0.0
41,167936,-2.2073328480043477,114.67548704147339,0.0,-8813.653699263206,0.0
42,172032,-2.3292357377414588,89.85605454444885,0.0,-9309.115399501223,0.0
43,176128,-2.660966395513005,88.00697511434555,0.0,-9208.241343123154,0.0
44,180224,-2.204527360172955,87.72144657373428,0.0,-8545.098143221081,0.0
45,184320,-2.0510649834214485,112.93704545497894,0.0,-8545.098143221081,0.0
46,188416,-2.0417209805276935,74.11627560853958,0.0,-8852.876120013992,0.0
47,192512,-2.478013418512753,84.59817624092102,0.0,-8365.284597239286,0.0
48,196608,-2.439265225196089,87.79221081733704,0.0,-8041.636067742435,0.0
49,200704,-2.506939170278227,60.61768728494644,0.0,-8911.14530675333,0.0
50,204800,-2.3487621288650775,55.58713495731354,0.0,-8911.14530675333,0.0
51,208896,-2.3522361015767315,42.411376953125,0.0,-8939.052023582077,0.0
52,212992,-2.1743135219558316,98.26203513145447,0.0,-8199.755563022245,0.0
