update,steps,train_mean_reward,train_loss,train_success_rate,eval_mean_reward,eval_success_rate
1,1024,-0.29268455505371094,398.8281192779541,0.0,,
2,2048,-0.07823802530765533,409.3366222381592,0.0,,
3,3072,-0.37957096099853516,320.3717613220215,0.0,,
4,4096,-0.31619441509246826,428.157808303833,0.0,,
5,5120,-0.18311794102191925,303.237455368042,0.0,,
6,6144,0.15927568078041077,321.5409736633301,0.0,,
7,7168,0.0040288046002388,394.63825607299805,0.0,,
8,8192,-0.08182790875434875,355.36253547668457,0.0,,
9,9216,-0.07371978461742401,375.9727153778076,0.0,,
10,10240,-0.09332580864429474,404.5145034790039,0.0,28.03537785252749,0.2
11,11264,0.020537272095680237,390.44800186157227,0.0,28.03537785252749,0.2
12,12288,-0.2658655643463135,458.8953170776367,0.0,28.03537785252749,0.2
13,13312,-0.19549895823001862,351.33167839050293,0.0,28.03537785252749,0.2
14,14336,0.026221834123134613,559.8117733001709,0.0,28.03537785252749,0.2
15,15360,-0.8096616864204407,523.8396377563477,0.0,28.03537785252749,0.2
16,16384,-0.12248905748128891,389.5123634338379,0.0,28.03537785252749,0.2
17,17408,0.09123629331588745,557.6414813995361,1.0,28.03537785252749,0.2
18,18432,-0.3499990403652191,708.3411750793457,1.0,28.03537785252749,0.2
19,19456,0.16374145448207855,337.1845703125,1.0,28.03537785252749,0.2
20,20480,-0.3503727614879608,423.05151557922363,1.0,0.7305569792483411,0.0
21,21504,0.18783247470855713,611.7397403717041,1.0,0.7305569792483411,0.0
22,22528,-0.1640220284461975,360.36405181884766,1.0,0.7305569792483411,0.0
23,23552,-0.05806738883256912,303.9846258163452,1.0,0.7305569792483411,0.0
24,24576,0.04476155340671539,307.37379264831543,1.0,0.7305569792483411,0.0
25,25600,-0.02304816246032715,231.89046478271484,1.0,0.7305569792483411,0.0
26,26624,0.0961504653096199,272.83613300323486,1.0,0.7305569792483411,0.0
27,27648,-0.09773588180541992,184.32545948028564,1.0,0.7305569792483411,0.0
28,28672,-0.07314250618219376,254.3013620376587,1.0,0.7305569792483411,0.0
29,29696,0.12810607254505157,216.15188026428223,1.0,0.7305569792483411,0.0
30,30720,-0.0020781606435775757,171.57951545715332,1.0,107.36929353242917,0.8
31,31744,-0.011107119731605053,216.0815086364746,1.0,107.36929353242917,0.8
32,32768,-0.12836121022701263,177.1111831665039,1.0,107.36929353242917,0.8
33,33792,0.13680365681648254,229.17881202697754,1.0,107.36929353242917,0.8
34,34816,0.19354620575904846,228.5781650543213,1.0,107.36929353242917,0.8
35,35840,0.08744271844625473,199.55355167388916,1.0,107.36929353242917,0.8
36,36864,0.2726609706878662,173.3878984451294,1.0,107.36929353242917,0.8
37,37888,0.5907517671585083,1065.4898986816406,1.0,107.36929353242917,0.8
38,38912,0.1423490196466446,378.32336139678955,1.0,107.36929353242917,0.8
39,39936,0.320629358291626,326.5360689163208,1.0,107.36929353242917,0.8
40,40960,0.22512894868850708,403.65924549102783,1.0,97.77968899722438,0.5
41,41984,0.030884601175785065,192.44272136688232,1.0,97.77968899722438,0.5
42,43008,0.1957707703113556,233.66068935394287,1.0,97.77968899722438,0.5
43,44032,0.5036201477050781,255.79738330841064,1.0,97.77968899722438,0.5
44,45056,0.22278007864952087,410.9887409210205,1.0,97.77968899722438,0.5
45,46080,0.20370736718177795,253.2395429611206,1.0,97.77968899722438,0.5
46,47104,-0.046494260430336,153.87949562072754,1.0,97.77968899722438,0.5
47,48128,0.1535906195640564,167.19744110107422,1.0,97.77968899722438,0.5
48,49152,0.3793955147266388,425.6353073120117,1.0,97.77968899722438,0.5
49,50176,0.17358416318893433,195.0847978591919,1.0,28.393122735533705,0.3
50,51200,0.28811371326446533,194.27727699279785,1.0,28.393122735533705,0.3
51,52224,0.15165401995182037,132.52935695648193,1.0,28.393122735533705,0.3
52,53248,0.3883768916130066,117.65909957885742,1.0,28.393122735533705,0.3
53,54272,0.4265092611312866,197.6133279800415,1.0,28.393122735533705,0.3
54,55296,0.39638879895210266,354.46218395233154,1.0,28.393122735533705,0.3
55,56320,0.27043572068214417,128.89421844482422,1.0,28.393122735533705,0.3
56,57344,0.2578524649143219,229.78924655914307,1.0,28.393122735533705,0.3
57,58368,0.48080265522003174,525.1261940002441,1.0,28.393122735533705,0.3
58,59392,0.6036718487739563,316.10412311553955,1.0,28.393122735533705,0.3
59,60416,0.5091323852539062,270.3383550643921,1.0,248.77506861446605,0.2
60,61440,-0.018875358626246452,291.13690757751465,1.0,248.77506861446605,0.2
61,62464,0.04296048358082771,274.8264579772949,1.0,248.77506861446605,0.2
62,63488,0.5836490392684937,167.8865041732788,1.0,248.77506861446605,0.2
63,64512,0.7316281795501709,269.67278385162354,1.0,248.77506861446605,0.2
64,65536,0.4121668338775635,249.6222381591797,1.0,248.77506861446605,0.2
65,66560,0.46697497367858887,169.8825855255127,1.0,248.77506861446605,0.2
66,67584,0.5129456520080566,216.26616382598877,1.0,248.77506861446605,0.2
67,68608,0.4446175694465637,168.4476056098938,1.0,248.77506861446605,0.2
68,69632,0.05750804394483566,299.3103790283203,1.0,248.77506861446605,0.2
69,70656,0.3860926032066345,265.6917552947998,1.0,182.40151847070655,0.0
70,71680,1.0858948230743408,322.24523067474365,1.0,182.40151847070655,0.0
71,72704,0.657052218914032,264.21207332611084,1.0,182.40151847070655,0.0
72,73728,0.34189915657043457,132.38249588012695,1.0,182.40151847070655,0.0
73,74752,0.23852288722991943,440.8724308013916,1.0,182.40151847070655,0.0
74,75776,0.1952991485595703,254.38228034973145,1.0,182.40151847070655,0.0
75,76800,0.7503312826156616,123.78578472137451,1.0,182.40151847070655,0.0
76,77824,0.3511787950992584,249.42643451690674,1.0,182.40151847070655,0.0
77,78848,0.6743258237838745,208.8364667892456,1.0,182.40151847070655,0.0
78,79872,0.41864919662475586,585.7197704315186,1.0,182.40151847070655,0.0
79,80896,0.26117900013923645,271.6037788391113,1.0,213.0897250780803,0.0
80,81920,0.7907356023788452,489.77645683288574,1.0,213.0897250780803,0.0
81,82944,0.43137478828430176,307.30780601501465,1.0,213.0897250780803,0.0
82,83968,0.5673502087593079,328.53185653686523,1.0,213.0897250780803,0.0
83,84992,0.7435598373413086,232.3396816253662,1.0,213.0897250780803,0.0
84,86016,0.23528967797756195,269.37116622924805,1.0,213.0897250780803,0.0
85,87040,0.22502461075782776,662.3921279907227,1.0,213.0897250780803,0.0
86,88064,0.33294981718063354,661.0174598693848,1.0,213.0897250780803,0.0
87,89088,0.4831274151802063,274.6987762451172,1.0,213.0897250780803,0.0
88,90112,0.6659218072891235,129.69222497940063,1.0,290.70452160856405,0.1
89,91136,0.3654921352863312,782.3730926513672,1.0,290.70452160856405,0.1
90,92160,0.67047518491745,700.4968357086182,1.0,290.70452160856405,0.1
91,93184,0.6409622430801392,165.57755851745605,1.0,290.70452160856405,0.1
92,94208,0.8805941939353943,271.3671169281006,1.0,290.70452160856405,0.1
93,95232,0.17494091391563416,842.7810668945312,1.0,290.70452160856405,0.1
94,96256,0.819818377494812,172.47716903686523,1.0,290.70452160856405,0.1
95,97280,0.19314169883728027,588.6903324127197,1.0,290.70452160856405,0.1
96,98304,0.34348559379577637,211.7601718902588,1.0,290.70452160856405,0.1
97,99328,0.4464428424835205,234.60666751861572,1.0,290.70452160856405,0.1
