update,steps,train_mean_reward,train_loss,train_success_rate,eval_mean_reward,eval_success_rate
1,4096,-2.1775248804793716,28.17179924249649,0.0,,
2,8192,-1.697489801618295,25.202250480651855,0.0,-6933.645418375144,0.0
3,12288,-2.318230751250026,19.762187525629997,0.0,-7192.936246378244,0.0
4,16384,-1.8206151133719306,29.57899796962738,0.0,-6816.949077815615,0.0
5,20480,-2.092795002207888,26.2644405066967,0.0,-7651.950607094148,0.0
6,24576,-2.1842079950255275,22.55328518152237,0.0,-7651.950607094148,0.0
7,28672,-1.7672653532383045,21.853219732642174,0.0,-7385.674265350479,0.0
8,32768,-2.028948755272105,59.7793008685112,0.0,-7211.101536669904,0.0
9,36864,-2.1783661950591275,24.707827001810074,0.0,-7280.394422756642,0.0
10,40960,-2.5247843599530064,19.090996369719505,0.0,-8150.870933386196,0.0
11,45056,-2.060084174924737,25.485696524381638,0.0,-7414.867154143624,0.0
12,49152,-1.9859881268038344,31.24949300289154,0.0,-7414.867154143624,0.0
13,53248,-1.8491167844249456,42.46571406722069,0.0,-6617.810985997702,0.0
14,57344,-1.9567718318175873,10.063001163303852,0.0,-7657.040765058147,0.0
15,61440,-2.3315617554120047,17.95430037379265,0.0,-7208.752582628634,0.0
16,65536,-2.219528968409325,58.41430336236954,0.0,-6258.901208719547,0.0
17,69632,-1.7368283208759112,41.24502855539322,0.0,-6258.901208719547,0.0
18,73728,-2.3032261351575714,61.070884466171265,0.0,-6681.620749736493,0.0
19,77824,-1.975436748643356,21.23260559141636,0.0,-7546.918304439836,0.0
20,81920,-2.0017120591728395,13.269786357879639,0.0,-7150.855487567363,0.0
21,86016,-1.8740218825557426,40.540794521570206,0.0,-8115.1714220468275,0.0
22,90112,-1.8007280395138354,31.26962438225746,0.0,-7753.660612274316,0.0
23,94208,-1.7882461565958983,28.996149748563766,0.0,-7753.660612274316,0.0
24,98304,-2.0847003445219645,24.30640411376953,0.0,-7229.484627627462,0.0
25,102400,-1.95238516781823,26.613729566335678,0.0,-7231.494618581399,0.0
26,106496,-1.893240576156509,17.90357957780361,0.0,-7507.46427399677,0.0
27,110592,-1.9394465067275364,23.13049951195717,0.0,-6661.166891691198,0.0
28,114688,-2.010635766878384,20.558421835303307,0.0,-6661.166891691198,0.0
